v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,stkcd,dt
1,0,0,1,1,1,0,2,9,45,-1,0,0,0,1,-1,0,1,0,0,0,0,,,0,0,600714,2013
0,0,0,1,1,1,0,1,4,39,-1,1,0,0,1,-1,0,0,0,0,0,0,,,1,1,600715,2011
1,0,0,1,1,1,0,1,4,40,-1,1,0,0,0,-1,0,0,0,0,0,0,,,1,1,600715,2012
1,0,0,1,1,1,1,1,4,41,-1,1,0,1,1,-1,0,0,0,0,0,0,,,1,1,600715,2013
0,0,0,9,0,1,0,1,8,46,-1,0,0,0,1,-1,0,0,1,0,0,0,,,1,1,600716,2011
1,0,0,9,0,1,0,1,8,47,-1,0,0,0,1,-1,0,0,1,0,0,0,,,1,1,600716,2012
1,0,0,10,2,1,1,1,8,48,-1,0,0,1,1,-1,0,0,1,0,0,0,,,1,1,600716,2013
1,1,1,9,2,1,0,1,2,44,4863,1,0,0,1,8891,1,0,1,0,0,0,,,0,1,600717,2011
1,1,1,23,1,1,0,1,2,45,5004,1,0,0,1,8602,1,0,1,0,0,0,,,0,1,600717,2012
1,1,1,23,0,1,1,1,2,46,5023,1,0,0,1,8306,1,0,1,0,0,0,,,0,1,600717,2013
1,1,0,7,0,1,1,12,13,44,19856,1,2,1,1,20121,1,0,1,1,0,0,,,0,1,600718,2011
1,1,0,7,0,1,1,12,13,45,22045,1,2,1,1,22403,1,0,1,1,0,0,,,0,1,600718,2012
1,1,0,7,0,1,1,12,13,46,20060,1,2,1,0,20397,1,0,1,1,0,0,,,0,1,600718,2013
0,0,0,13,3,1,1,2,10,46,2231,0,0,0,1,6456,1,0,0,0,1,0,,,1,1,600720,2011
0,0,0,16,0,1,0,2,10,47,1535,0,0,0,1,6024,1,0,0,0,1,0,,,1,1,600720,2012
1,0,0,20,1,1,0,2,10,48,1625,0,0,0,1,6498,1,0,0,0,1,0,,,1,1,600720,2013
0,0,0,3,2,1,0,4,10,44,836,0,0,0,1,3412,1,0,1,1,1,0,,,1,1,600721,2011
1,0,0,3,1,1,1,4,10,45,767,0,0,1,1,3141,1,0,1,1,1,0,,,1,1,600721,2012
1,0,0,3,2,1,1,4,10,46,812,0,0,1,0,3029,1,0,1,1,1,0,,,1,1,600721,2013
0,0,1,3,1,1,0,1,5,44,907,0,0,0,1,2378,1,0,1,1,0,0,,,1,1,600722,2011
0,0,1,3,1,1,0,1,5,45,-1,0,0,0,1,-1,1,0,1,1,0,0,,,1,1,600722,2012
1,0,1,4,2,1,1,1,5,46,-1,0,0,1,1,-1,1,0,1,1,0,0,,,1,1,600722,2013
1,0,0,13,14,1,0,4,11,48,3912,0,0,0,1,7771,1,1,1,1,0,0,,,0,0,600723,2011
1,0,0,13,13,1,0,4,11,49,3770,0,0,0,1,7464,1,1,1,1,0,0,,,0,0,600723,2012
1,0,0,12,21,1,0,4,11,50,3712,0,0,0,1,6902,1,1,1,1,0,0,,,0,0,600723,2013
1,0,0,5,1,1,0,1,4,47,-1,0,0,0,1,-1,1,1,0,0,1,0,,,0,1,600724,2011
1,0,0,5,1,1,1,1,4,48,-1,0,0,1,1,-1,1,1,0,0,1,0,,,0,1,600724,2012
1,0,0,5,1,1,1,1,4,49,-1,0,0,1,1,2230,1,1,0,0,1,0,,,0,1,600724,2013
1,1,0,5,5,1,1,2,8,45,1035,0,0,1,1,3397,0,1,0,0,0,0,,,1,1,600725,2011
1,1,0,5,4,1,1,2,8,46,2206,0,0,1,1,5940,0,1,0,0,0,0,,,1,1,600725,2012
1,1,0,7,7,1,1,2,8,47,1658,0,0,1,0,3698,0,1,0,0,0,0,,,1,1,600725,2013
0,0,1,12,0,1,0,9,9,49,5304,0,0,0,1,13591,1,0,1,0,1,0,,,1,1,600726,2011
1,0,1,12,0,1,0,9,9,50,6164,0,0,1,0,15391,1,0,1,0,1,0,,,1,1,600726,2012
1,1,1,12,0,1,0,9,9,51,7189,0,0,0,1,14907,1,0,1,0,1,0,,,1,1,600726,2013
0,0,0,3,0,1,1,5,10,40,-1,0,0,0,1,-1,1,0,0,1,1,1,,,0,1,600728,2011
0,0,0,4,0,1,1,5,10,41,-1,0,0,0,1,-1,1,0,0,1,1,1,,,0,1,600728,2012
1,0,0,7,0,1,1,5,10,42,-1,0,0,1,1,1464,1,0,0,1,1,1,,,0,1,600728,2013
0,0,0,3,0,1,1,6,6,45,6552,0,0,0,1,20511,1,0,1,0,1,0,,,1,1,600729,2011
1,0,0,3,0,1,0,6,6,46,7003,0,0,0,1,22287,1,0,1,0,1,0,,,1,1,600729,2012
1,0,0,3,0,1,1,6,6,47,7553,0,0,1,1,23726,1,0,1,0,1,0,,,1,1,600729,2013
0,0,0,7,0,1,1,3,3,33,-1,0,0,0,1,-1,1,0,1,1,1,0,,,1,1,600730,2011
1,0,0,7,0,1,1,3,3,34,198,0,0,1,1,303,1,0,1,1,1,0,,,1,1,600730,2012
1,0,0,6,0,1,1,3,3,35,148,0,0,0,1,189,1,0,1,1,1,0,,,1,1,600730,2013
0,0,0,4,2,1,0,8,13,45,-1,1,0,0,0,2038,1,1,0,1,0,0,,,0,1,600731,2011
1,0,0,5,3,1,0,8,13,46,1028,0,0,1,1,2182,1,1,0,1,0,0,,,0,1,600731,2012
1,0,1,5,2,1,0,8,13,47,1153,0,0,0,1,2303,1,1,0,1,0,0,,,0,1,600731,2013
0,0,0,4,2,0,0,2,3,44,-1,0,1,0,1,-1,1,0,0,1,0,0,,,1,1,600732,2011
0,0,0,4,3,0,0,2,3,45,-1,0,1,0,1,-1,1,0,0,1,0,0,,,1,1,600732,2012
0,0,0,4,0,0,0,2,3,46,-1,0,1,0,1,-1,1,0,0,1,0,0,,,1,1,600732,2013
0,0,0,7,0,1,0,2,6,36,-1,0,0,0,1,-1,1,1,0,0,0,0,,,0,0,600734,2011
0,0,0,7,0,1,0,2,6,37,-1,0,0,0,1,-1,1,1,0,0,0,0,,,0,0,600734,2012
0,0,0,6,0,1,0,2,6,38,-1,0,0,0,1,-1,1,1,0,0,0,0,,,0,0,600734,2013
1,0,0,6,0,1,1,1,4,46,345,0,0,1,1,1398,1,1,0,1,1,0,,,0,0,600735,2011
1,0,0,29,0,1,1,1,4,47,449,0,0,1,0,3461,1,1,0,1,1,0,,,0,0,600735,2012
1,0,0,28,1,1,1,1,4,48,404,0,0,0,1,2429,1,1,0,1,1,0,,,0,0,600735,2013
1,1,0,8,0,1,1,4,6,44,-1,0,2,1,0,1062,1,0,0,1,0,0,,,1,1,600736,2011
1,1,0,8,0,1,0,4,6,45,-1,0,2,1,0,1190,1,0,0,1,0,0,,,1,1,600736,2012
1,1,0,8,0,1,0,4,6,46,-1,0,2,0,1,-1,1,0,0,1,0,0,,,1,1,600736,2013
1,1,1,34,0,1,1,6,9,44,2765,0,0,0,1,6742,1,0,1,1,1,1,,,0,1,600737,2011
1,1,1,35,0,1,1,6,9,45,2623,0,0,1,1,6411,1,0,1,1,1,1,,,0,1,600737,2012
1,1,1,28,0,1,1,6,9,46,2220,0,0,1,1,6096,1,0,1,1,1,1,,,0,1,600737,2013
0,0,0,4,0,1,0,0,8,38,-1,0,0,0,1,1020,1,0,0,1,1,0,,,0,1,600738,2011
0,0,0,4,0,1,0,0,8,39,-1,0,0,0,1,1053,1,0,0,1,1,0,,,0,1,600738,2012
0,0,0,3,0,1,0,0,8,40,-1,0,0,0,1,1060,1,0,0,1,1,0,,,0,1,600738,2013
1,1,0,5,2,1,0,7,9,47,4027,1,0,1,1,10521,1,0,0,1,1,0,,,0,0,600739,2011
1,1,0,7,1,1,0,7,9,48,2278,0,0,1,1,4477,1,0,0,1,1,0,,,0,0,600739,2012
1,1,0,8,2,1,0,7,9,49,2554,0,0,0,0,5191,1,0,0,1,1,0,,,0,0,600739,2013
0,0,1,3,0,1,0,3,10,48,2523,0,0,0,1,7418,1,1,0,1,1,1,,,1,1,600740,2011
1,0,1,3,0,1,0,3,10,49,2589,0,0,0,1,7208,1,1,0,1,1,1,,,1,1,600740,2012
1,0,1,3,0,1,0,3,10,50,3503,0,0,0,1,7209,1,1,0,1,1,1,,,1,1,600740,2013
0,1,1,12,0,1,1,3,6,49,3539,0,0,0,0,7929,1,1,0,0,1,0,,,0,1,600741,2011
1,1,1,12,0,1,1,3,6,50,3849,0,0,1,1,8006,1,1,0,0,1,0,,,0,1,600741,2012
1,1,1,12,0,1,1,3,6,51,4249,0,0,1,0,8655,1,1,0,0,1,0,,,0,1,600741,2013
0,0,1,3,0,1,1,3,5,47,1537,0,0,0,1,6085,1,1,1,0,1,0,,,1,1,600742,2011
1,0,0,16,0,1,1,3,5,48,1455,0,0,1,1,5936,1,1,1,0,1,0,,,1,1,600742,2012
1,0,0,15,0,1,1,3,5,49,1670,0,0,1,1,5814,1,1,1,0,1,0,,,1,1,600742,2013
1,1,0,10,1,1,1,1,7,47,-1,0,0,1,0,-1,1,1,1,1,1,1,,,0,1,600743,2011
1,1,0,8,1,1,1,1,7,48,-1,0,0,1,0,-1,1,1,1,1,1,1,,,0,1,600743,2012
1,1,0,13,1,1,1,1,7,49,363,0,0,1,0,376,1,1,1,1,1,1,,,0,1,600743,2013
0,0,1,13,2,1,1,0,6,49,2921,0,0,1,1,5213,1,0,0,0,0,0,,,1,1,600744,2011
1,0,1,16,2,1,1,0,6,50,2934,0,0,1,1,4909,1,0,0,0,0,0,,,1,1,600744,2012
1,0,1,16,5,1,1,0,6,51,2954,0,0,1,1,4799,1,0,0,0,0,0,,,1,1,600744,2013
0,0,0,7,0,1,0,3,4,47,-1,0,0,0,1,-1,1,1,0,1,1,0,,,0,0,600745,2011
0,0,0,12,0,1,0,3,4,48,-1,0,0,0,1,1675,1,1,0,1,1,0,,,0,0,600745,2012
0,0,0,16,1,1,0,3,4,49,-1,0,0,0,1,1153,1,1,0,1,1,0,,,0,0,600745,2013
0,0,0,1,0,1,1,1,3,43,-1,0,0,0,1,1032,1,1,0,1,1,0,,,0,1,600746,2011
1,0,0,1,0,1,1,1,3,44,-1,0,0,1,0,-1,1,1,0,1,1,0,,,0,1,600746,2012
1,0,0,1,0,1,1,1,3,45,-1,0,0,1,1,-1,1,1,0,1,1,0,,,0,1,600746,2013
0,0,0,6,0,0,0,3,7,44,-1,0,0,0,1,-1,1,0,0,1,0,0,,,0,1,600747,2011
0,0,0,7,1,0,0,3,7,45,-1,0,0,0,1,1405,1,0,0,1,0,0,,,0,1,600747,2012
0,0,0,5,0,0,0,3,7,46,375,0,0,0,1,1435,1,0,0,1,0,0,,,0,1,600747,2013
1,1,0,4,0,0,0,3,6,49,-1,0,0,0,0,4367,0,0,1,0,0,0,,,0,0,600748,2011
1,1,0,9,0,0,0,3,6,50,-1,0,0,1,1,4168,0,0,1,0,0,0,,,0,0,600748,2012
1,1,0,13,0,0,0,3,6,51,-1,0,0,0,1,4556,0,0,1,0,0,0,,,0,0,600748,2013
0,0,0,2,0,1,0,1,6,40,-1,1,0,0,1,-1,1,0,1,1,1,0,,,0,1,600749,2011
0,1,0,2,0,1,0,1,6,41,-1,1,0,0,1,1156,1,0,1,1,1,0,,,0,1,600749,2012
0,0,0,2,0,1,1,1,6,42,-1,1,0,0,1,1011,1,0,1,1,1,0,,,0,1,600749,2013
1,1,0,5,0,1,0,3,5,45,1819,0,0,0,1,3676,1,0,0,0,1,0,,,0,1,600750,2011
1,1,0,5,0,1,1,3,5,46,2014,0,0,1,1,3826,1,0,0,0,1,0,,,0,1,600750,2012
1,1,0,5,0,1,1,3,5,47,1781,0,0,1,1,3373,1,0,0,0,1,0,,,0,1,600750,2013
1,1,0,,,,,,,,-1,,,,1,-1,1,0,0,0,0,0,,,1,1,600751,2011
1,1,0,,,,,,,,-1,,,,1,-1,1,0,0,0,0,0,,,1,1,600751,2012
1,1,0,,,,,,,,425,,,,1,873,1,0,0,0,0,0,,,1,1,600751,2013
0,0,0,1,0,0,0,0,4,43,-1,0,0,0,1,-1,1,1,0,0,1,0,,,1,1,600753,2011
0,0,0,1,0,0,0,0,4,44,-1,0,0,0,0,-1,1,1,0,0,1,0,,,1,1,600753,2012
0,0,0,1,0,0,0,0,4,45,-1,0,0,0,0,-1,1,1,0,0,1,0,,,1,1,600753,2013
0,0,1,16,9,1,1,1,3,48,2472,0,0,0,1,8336,1,1,0,0,1,0,,,0,1,600754,2011
1,0,1,11,10,1,0,1,3,49,2440,0,0,0,1,8645,1,1,0,0,1,0,,,0,1,600754,2012
1,0,1,13,16,1,1,1,3,50,3394,0,0,1,1,10621,1,1,0,0,1,0,,,0,1,600754,2013
1,1,1,12,11,1,0,3,19,49,2076,0,0,0,1,2966,1,0,1,1,1,0,1,1,1,1,600755,2011
1,1,1,12,11,1,0,4,18,51,2059,0,0,0,1,3088,1,0,1,1,1,0,1,1,1,1,600755,2012
1,1,1,14,10,1,0,4,18,50,2529,0,0,0,1,3598,1,0,1,1,1,0,1,1,1,1,600755,2013
1,1,0,2,1,1,0,2,11,48,704,0,1,0,1,829,1,1,0,1,1,0,1,1,1,1,600756,2011
1,1,0,4,2,1,0,0,13,48,1090,0,0,0,1,1265,1,1,0,1,1,0,1,1,1,1,600756,2012
1,1,0,3,2,1,0,3,13,49,1304,0,0,0,1,1507,1,1,0,1,1,0,1,1,1,1,600756,2013
1,1,1,17,8,1,0,2,17,49,2560,0,0,0,0,4597,1,1,1,1,1,1,1,1,1,1,600757,2011
1,1,1,17,10,1,0,2,17,50,2840,0,0,0,1,4790,1,1,1,1,1,1,1,1,1,1,600757,2012
1,1,1,18,10,1,0,2,18,53,2846,0,0,0,1,4618,1,1,1,1,1,1,1,1,1,1,600757,2013
1,1,0,2,18,1,0,2,21,53,85,0,0,0,1,412,0,0,0,0,0,0,1,0,1,1,600758,2011
1,1,0,2,15,1,0,2,15,53,87,0,0,0,1,398,0,0,0,0,0,0,1,0,1,1,600758,2012
1,1,0,2,15,1,0,2,16,52,97,0,0,0,1,397,0,0,0,0,0,0,1,0,1,1,600758,2013
1,1,1,6,1,1,0,0,13,48,47,0,0,0,0,346,1,0,0,1,1,0,1,1,1,1,600759,2011
1,1,1,6,1,1,0,0,14,56,56,0,0,0,1,365,1,0,0,1,1,0,1,1,1,1,600759,2012
1,1,1,7,2,1,0,3,32,48,78,0,8,0,1,431,1,0,0,1,1,0,1,1,1,1,600759,2013
1,1,0,4,7,1,0,2,23,49,120,0,1,,0,2049,1,0,0,1,1,0,1,1,1,1,600760,2011
1,1,0,4,7,1,0,2,29,50,479,0,1,0,1,4922,1,0,0,1,1,0,1,1,1,1,600760,2012
1,1,0,5,8,1,0,1,26,50,477,0,0,0,1,4532,1,0,0,1,1,0,1,1,1,1,600760,2013
1,1,0,16,11,1,0,2,17,52,923,0,0,0,0,5529,1,0,0,1,1,0,1,1,1,1,600761,2011
1,1,0,16,12,1,0,3,24,51,1040,0,0,0,1,5629,1,0,0,1,1,0,1,1,1,1,600761,2012
1,1,0,17,11,1,0,2,24,52,1205,1,0,0,1,6128,1,0,0,1,1,0,1,1,1,1,600761,2013
1,1,0,5,4,1,0,1,18,43,467,0,0,0,0,6286,1,0,0,1,1,1,1,1,1,1,600763,2011
1,1,0,5,4,1,0,1,18,44,385,0,0,0,0,5697,1,0,0,1,1,1,1,1,1,1,600763,2012
1,1,0,8,2,1,0,1,18,45,594,0,0,0,1,1361,1,0,0,1,1,1,1,1,1,1,600763,2013
1,1,0,7,3,1,0,1,12,47,284,0,0,0,1,563,1,0,0,1,1,0,1,1,1,1,600764,2011
1,1,0,7,6,1,0,2,15,48,177,0,0,0,0,587,1,0,0,1,1,0,1,1,1,1,600764,2012
1,1,0,7,5,1,0,2,13,49,161,0,0,0,1,572,1,0,0,1,1,0,1,1,1,1,600764,2013
1,1,0,12,1,1,0,2,19,51,1867,0,0,0,1,8570,1,1,1,1,1,0,1,1,1,1,600765,2011
1,1,0,12,8,1,0,2,21,52,2376,0,0,0,1,11936,1,1,1,1,1,0,1,1,1,1,600765,2012
1,1,0,12,7,1,0,2,26,53,2176,0,0,0,1,9183,1,1,1,1,1,0,1,1,1,1,600765,2013
1,1,1,3,8,1,0,0,16,45,40,0,0,0,1,110,1,0,0,1,1,0,0,0,1,1,600766,2011
1,1,1,3,7,1,0,0,17,46,38,0,0,0,1,94,1,0,0,1,1,0,0,0,1,1,600766,2012
1,1,1,3,7,1,0,1,19,46,19,0,0,0,1,25,1,0,0,1,1,0,0,0,1,1,600766,2013
1,1,1,13,2,1,0,7,17,47,44,0,1,0,1,95,1,0,0,1,1,0,0,1,1,1,600767,2011
1,1,1,11,3,1,0,10,22,46,57,0,1,0,1,152,1,0,0,1,1,0,0,1,1,1,600767,2012
1,1,1,10,4,1,0,10,19,48,41,0,1,0,1,119,1,0,0,1,1,0,0,1,1,1,600767,2013
1,1,0,3,8,1,0,0,14,51,23,0,0,0,1,679,1,0,0,1,1,0,0,1,1,1,600768,2011
1,1,0,3,8,1,0,0,15,51,22,0,0,0,1,687,1,0,0,1,1,0,0,1,1,1,600768,2012
1,1,0,3,11,1,0,1,21,52,23,0,0,0,1,655,1,0,0,1,1,0,0,1,1,1,600768,2013
1,1,1,12,11,1,0,1,15,47,208,0,0,0,1,1039,1,1,0,1,1,0,0,0,1,1,600770,2011
1,1,1,12,11,1,0,1,14,48,215,0,0,0,0,903,1,1,0,1,1,0,0,0,1,1,600770,2012
1,1,1,12,11,1,0,1,19,49,150,0,0,0,1,772,1,1,0,1,1,0,0,0,1,1,600770,2013
1,1,0,12,2,1,0,2,14,47,192,0,0,0,1,1876,1,1,1,1,1,1,1,1,1,1,600771,2011
1,1,0,12,2,1,0,2,14,48,178,0,0,0,1,1735,1,1,1,1,1,1,1,1,1,1,600771,2012
1,1,0,12,3,1,0,3,18,48,164,0,1,0,1,1208,1,1,1,1,1,1,1,1,1,1,600771,2013
1,1,1,8,0,1,0,4,16,43,34,0,0,0,1,53,1,0,0,1,1,0,0,0,1,1,600773,2011
1,1,1,8,0,1,0,5,15,45,39,0,0,0,1,59,1,0,0,1,1,0,0,0,1,1,600773,2012
1,1,1,11,0,1,0,3,16,47,44,0,0,0,1,58,1,0,0,1,1,0,0,0,1,1,600773,2013
1,1,0,1,0,1,0,2,16,54,343,0,0,0,0,1319,1,1,0,1,1,0,1,1,1,1,600774,2011
1,1,0,1,0,1,0,2,16,55,388,0,0,0,0,1762,1,1,0,1,1,0,1,1,1,1,600774,2012
1,1,0,1,7,1,0,1,20,55,391,0,0,0,0,1618,1,1,0,1,1,0,1,1,1,1,600774,2013
1,1,0,19,7,1,0,9,22,43,1431,0,2,0,1,3630,1,1,0,1,1,0,1,1,1,1,600775,2011
1,1,0,16,6,1,0,9,21,46,602,0,2,0,1,3378,1,1,0,1,1,0,1,1,1,1,600775,2012
1,1,0,18,5,1,0,9,18,52,620,0,2,0,1,3303,1,1,0,1,1,0,1,1,1,1,600775,2013
1,1,1,6,7,1,0,0,18,50,1329,0,0,0,1,2767,1,0,0,1,1,0,1,1,1,1,600776,2011
1,1,1,6,10,1,0,1,20,48,1457,0,1,0,1,2859,1,0,0,1,1,0,1,1,1,1,600776,2012
1,1,1,8,5,1,0,1,21,50,1487,0,1,0,1,2991,1,0,0,1,1,0,1,1,1,1,600776,2013
1,1,1,13,4,1,0,3,21,42,573,0,0,0,1,1425,1,0,0,1,1,0,1,1,1,1,600777,2011
1,1,1,13,4,1,0,2,19,48,579,0,0,0,1,1357,1,0,0,1,1,0,1,1,1,1,600777,2012
1,1,1,13,4,1,0,2,19,48,488,0,0,0,0,1167,1,0,0,1,1,0,1,1,1,1,600777,2013
1,1,1,8,7,1,0,2,23,48,583,0,0,0,1,2832,1,0,1,1,1,0,1,1,1,1,600778,2011
1,1,1,8,6,1,0,1,24,49,895,0,0,0,1,4779,1,0,1,1,1,0,1,1,1,1,600778,2012
1,1,1,7,6,1,0,1,21,50,898,0,0,0,0,4951,1,0,1,1,1,0,1,1,1,1,600778,2013
1,1,1,11,2,1,0,4,23,48,363,0,3,0,1,1222,1,1,1,1,1,0,1,1,1,1,600779,2011
1,1,1,11,5,1,0,3,24,47,514,0,8,0,1,1349,1,1,1,1,1,0,1,1,1,1,600779,2012
1,1,0,9,10,1,0,4,27,48,490,0,14,0,1,1286,1,1,1,1,1,0,1,1,1,1,600779,2013
1,1,0,6,6,1,0,11,14,41,603,0,0,0,1,5660,1,0,0,1,1,0,1,1,1,1,600780,2011
1,1,0,6,8,1,0,10,14,44,757,0,0,0,1,5362,1,0,0,1,1,0,1,1,1,1,600780,2012
1,1,0,6,4,1,0,7,14,44,785,0,0,0,1,5323,1,0,0,1,1,0,1,1,1,1,600780,2013
1,1,0,1,5,1,0,5,15,48,233,1,0,0,1,1146,1,0,0,1,1,0,0,0,1,1,600781,2011
1,1,0,1,5,1,0,7,15,49,233,1,0,0,0,1146,1,0,0,1,1,0,0,0,1,1,600781,2012
1,1,0,1,4,1,0,8,18,50,323,1,0,0,1,1239,1,0,0,1,1,0,0,0,1,1,600781,2013
1,1,0,11,14,1,0,8,19,51,2771,0,0,0,1,26692,1,0,1,1,1,0,1,1,1,1,600782,2011
1,1,0,11,11,1,0,8,19,51,2923,0,0,0,1,25993,1,0,1,1,1,0,1,1,1,1,600782,2012
1,1,0,10,10,1,0,8,19,52,2519,0,0,0,0,21515,1,0,1,1,1,0,1,1,1,1,600782,2013
1,1,1,1,11,1,0,1,19,47,217,0,0,0,1,825,1,0,0,1,1,0,1,0,1,1,600783,2011
1,1,1,1,9,1,0,1,17,48,111,0,0,0,1,869,1,0,0,1,1,0,1,0,1,1,600783,2012
1,1,1,3,13,1,0,5,22,48,142,0,0,0,1,848,1,0,0,1,1,0,1,0,1,1,600783,2013
1,1,1,1,11,1,0,1,19,47,217,0,0,0,1,825,1,0,1,1,1,0,1,1,1,1,600784,2011
1,1,1,1,9,1,0,1,17,48,111,0,0,0,1,869,1,0,1,1,1,0,1,1,1,1,600784,2012
1,1,1,3,13,1,0,5,22,48,142,0,0,0,1,848,1,0,1,1,1,0,1,1,1,1,600784,2013
1,1,0,6,4,1,0,0,18,47,1421,0,0,0,0,4459,1,1,1,1,1,0,1,0,0,1,600785,2011
1,1,0,6,2,1,0,0,21,48,790,0,0,0,1,7563,1,1,1,1,1,0,1,0,0,1,600785,2012
1,1,0,7,2,1,0,0,29,48,2856,0,0,0,1,7225,1,1,1,1,1,0,1,0,0,1,600785,2013
1,1,1,26,2,1,0,0,17,49,1347,0,1,0,1,6074,1,1,1,1,1,0,1,1,1,1,600787,2011
1,1,1,26,3,1,0,0,21,50,1540,0,1,0,1,7598,1,1,1,1,1,0,1,1,1,1,600787,2012
1,1,1,26,3,1,0,0,18,50,1593,0,1,0,1,5613,1,1,1,1,1,0,1,1,1,1,600787,2013
1,1,0,3,2,1,0,3,22,47,831,1,1,0,1,4591,1,1,1,1,1,0,1,1,1,1,600789,2011
1,1,0,3,4,1,0,4,22,47,1049,1,1,0,1,6773,1,1,1,1,1,0,1,1,1,1,600789,2012
1,1,0,3,6,1,0,4,25,48,976,1,1,0,1,6433,1,1,1,1,1,0,1,1,1,1,600789,2013
1,1,1,2,25,1,0,0,15,47,113,0,0,0,0,635,1,1,1,1,1,1,1,1,1,1,600790,2011
1,1,1,2,32,1,0,0,18,48,73,0,0,0,1,697,1,1,1,1,1,1,1,1,1,1,600790,2012
1,1,1,3,32,1,0,0,18,50,96,0,0,0,0,1003,1,1,1,1,1,1,1,1,1,1,600790,2013
1,1,0,2,3,1,0,0,16,48,69,0,0,0,0,142,1,0,0,1,1,0,1,1,1,1,600791,2011
1,1,0,2,4,1,0,1,19,48,74,0,0,0,1,147,1,0,0,1,1,0,1,1,1,1,600791,2012
1,1,0,5,4,1,0,1,17,49,80,0,0,0,1,154,1,0,0,1,1,0,1,1,1,1,600791,2013
1,1,0,0,5,1,0,8,31,45,353,0,1,0,1,2768,1,0,0,1,1,0,1,1,1,1,600792,2011
1,1,0,0,5,1,0,10,17,45,371,0,1,0,0,2642,1,0,0,1,1,0,1,1,1,1,600792,2012
1,1,0,0,4,1,0,12,21,50,406,0,2,0,1,2517,1,0,0,1,1,0,1,1,1,1,600792,2013
1,1,0,0,6,1,0,2,18,41,25,0,0,0,1,28,1,0,0,1,1,0,1,1,1,1,600794,2011
1,1,0,5,4,1,0,2,20,38,98,0,0,0,0,397,1,0,0,1,1,0,1,1,1,1,600794,2012
1,1,0,5,3,1,0,2,17,45,122,0,0,0,1,387,1,0,0,1,1,0,1,1,1,1,600794,2013
1,1,0,16,18,1,0,0,25,55,7341,1,0,0,1,28035,1,0,0,1,1,0,1,1,1,1,600795,2011
1,1,0,16,20,1,0,1,24,55,8907,1,0,0,1,30655,1,0,0,1,1,0,1,1,1,1,600795,2012
1,1,0,17,17,1,0,0,26,54,9746,1,0,0,1,31091,1,0,0,1,1,0,1,1,1,1,600795,2013
1,1,1,9,1,1,0,4,20,50,65,0,0,0,1,708,1,1,1,1,1,0,1,1,1,1,600796,2011
1,1,1,9,1,1,0,1,19,51,66,0,0,0,1,653,1,1,1,1,1,0,1,1,1,1,600796,2012
1,1,1,9,2,1,0,2,21,51,63,0,0,0,1,628,1,1,1,1,1,0,1,1,1,1,600796,2013
1,1,1,12,8,1,0,19,20,28,3122,0,4,0,1,4600,1,1,1,1,1,0,1,1,1,1,600797,2011
1,1,1,12,7,1,0,18,23,29,3710,0,3,0,0,5125,1,1,1,1,1,0,1,1,1,1,600797,2012
1,1,1,11,5,1,0,20,22,29,4562,0,4,0,1,5717,1,1,1,1,1,0,1,1,1,1,600797,2013
1,1,0,2,13,1,0,0,20,50,65,1,0,0,1,684,1,0,0,1,1,0,1,1,1,1,600798,2011
1,1,0,2,9,1,0,2,22,50,106,1,0,0,1,836,1,0,0,1,1,0,1,1,1,1,600798,2012
1,1,0,2,12,1,0,2,19,48,125,1,0,0,0,829,1,0,0,1,1,0,1,1,1,1,600798,2013
1,1,0,0,7,1,0,3,18,51,150,0,0,0,1,1069,1,0,1,1,1,0,1,1,1,1,600800,2011
1,1,0,0,9,1,0,2,30,51,164,0,0,0,0,1698,1,0,1,1,1,0,1,1,1,1,600800,2012
1,1,0,0,9,1,0,6,22,51,168,0,0,0,1,1388,1,0,1,1,1,0,1,1,1,1,600800,2013
1,1,0,5,5,1,1,14,21,51,1450,1,7,0,0,12515,1,0,1,1,1,0,1,1,1,1,600801,2011
1,1,0,7,7,1,1,16,25,51,1634,1,10,0,0,12904,1,0,1,1,1,0,1,1,1,1,600801,2012
1,1,0,7,7,1,1,16,24,52,1676,1,10,0,0,13574,1,0,1,1,1,0,1,1,1,1,600801,2013
1,1,0,18,20,1,0,7,20,50,576,0,1,0,1,2068,1,0,0,1,1,0,1,1,1,1,600802,2011
1,1,0,18,20,1,0,10,20,53,635,0,1,0,1,2095,1,0,0,1,1,0,1,1,1,1,600802,2012
1,1,0,16,15,1,0,10,34,52,684,0,1,0,1,2287,1,0,0,1,1,0,1,1,1,1,600802,2013
1,1,0,4,1,1,0,1,17,47,455,0,0,0,1,2400,1,0,1,1,1,0,1,1,0,1,600803,2011
1,1,0,4,1,1,0,1,14,49,421,0,0,0,0,2136,1,0,1,1,1,0,1,1,0,1,600803,2012
1,1,0,7,2,1,0,2,34,50,684,0,0,0,1,3541,1,0,1,1,1,0,1,1,0,1,600803,2013
1,1,0,5,4,1,0,0,21,45,1799,0,0,0,0,2225,1,1,1,1,1,0,1,1,0,1,600804,2011
1,1,0,5,4,1,0,0,23,45,9214,0,0,0,0,32463,1,1,1,1,1,0,1,1,0,1,600804,2012
1,1,0,5,4,1,0,0,20,44,5038,0,0,0,0,30261,1,1,1,1,1,0,1,1,0,1,600804,2013
